Elevation,Sig1,Total_S4_Sig1,Correction_total_S4_Sig1,y
33.0,45.3,0.212,0.054000000000000006,1
32.0,45.1,0.235,0.055,1
31.0,44.8,0.20199999999999999,0.057999999999999996,1
27.0,40.7,0.218,0.092,1
28.0,42.9,0.24100000000000002,0.071,1
31.0,43.4,0.205,0.068,1
29.0,45.4,0.253,0.054000000000000006,1
74.0,51.0,0.23199999999999998,0.027999999999999997,1
74.0,51.3,0.23800000000000002,0.027000000000000003,1
75.0,51.5,0.20600000000000002,0.027000000000000003,1
34.0,46.5,0.204,0.047,1
32.0,45.2,0.252,0.055,1
25.0,42.5,0.2,0.075,1
33.0,44.5,0.2,0.059000000000000004,1
32.0,43.4,0.342,0.067,1
31.0,43.8,0.247,0.065,1
30.0,45.0,0.205,0.055999999999999994,1
26.0,44.5,0.214,0.059000000000000004,1
25.0,44.9,0.20800000000000002,0.057,1
29.0,44.9,0.254,0.057,1
29.0,44.8,0.204,0.057,1
31.0,45.7,0.205,0.052000000000000005,1
26.0,44.4,0.25,0.06,1
28.0,44.6,0.212,0.059000000000000004,1
26.0,41.8,0.23,0.081,1
29.0,42.9,0.32299999999999995,0.07200000000000001,1
25.0,42.6,0.204,0.07400000000000001,1
25.0,43.8,0.258,0.065,1
25.0,43.4,0.266,0.067,1
27.0,44.0,0.258,0.063,1
26.0,44.8,0.21100000000000002,0.057999999999999996,1
27.0,43.0,0.221,0.07,1
25.0,44.6,0.22899999999999998,0.059000000000000004,1
25.0,43.7,0.20600000000000002,0.066,1
25.0,44.2,0.209,0.062,1
25.0,44.8,0.20600000000000002,0.057999999999999996,1
27.0,44.6,0.23800000000000002,0.059000000000000004,1
27.0,44.8,0.212,0.057999999999999996,1
29.0,45.4,0.23800000000000002,0.054000000000000006,1
29.0,46.5,0.207,0.047,1
30.0,45.9,0.205,0.051,1
26.0,43.6,0.2,0.066,1
25.0,43.5,0.21600000000000005,0.067,1
29.0,45.1,0.209,0.055999999999999994,1
29.0,46.6,0.23199999999999998,0.047,1
25.0,42.7,0.273,0.073,1
25.0,43.0,0.22899999999999998,0.071,1
25.0,42.6,0.23800000000000002,0.07400000000000001,1
28.0,43.3,0.252,0.068,1
29.0,44.2,0.32299999999999995,0.062,1
30.0,43.1,0.285,0.07,1
30.0,44.1,0.275,0.062,1
31.0,44.0,0.249,0.063,1
32.0,44.4,0.259,0.061,1
33.0,44.9,0.226,0.057,1
25.0,42.9,0.226,0.071,1
30.0,43.1,0.22399999999999998,0.07,1
33.0,46.4,0.2,0.048,1
32.0,46.4,0.253,0.048,1
29.0,44.9,0.205,0.057,1
25.0,43.4,0.21100000000000002,0.068,1
27.0,45.5,0.243,0.053,1
36.0,46.4,0.204,0.048,1
26.0,43.9,0.22399999999999998,0.064,1
25.0,44.6,0.2,0.059000000000000004,1
27.0,43.1,0.22399999999999998,0.07,1
25.0,44.2,0.20800000000000002,0.062,1
25.0,43.2,0.222,0.07,1
25.0,44.5,0.22699999999999998,0.06,1
29.0,45.9,0.201,0.051,1
25.0,43.5,0.221,0.067,1
25.0,46.0,0.205,0.05,1
26.0,43.1,0.20800000000000002,0.07,1
27.0,44.7,0.201,0.059000000000000004,1
25.0,43.2,0.205,0.069,1
32.0,44.9,0.205,0.057,1
29.0,46.6,0.22699999999999998,0.047,1
26.0,44.3,0.22,0.061,1
25.0,42.9,0.213,0.07200000000000001,1
29.0,45.4,0.215,0.054000000000000006,1
25.0,44.1,0.201,0.063,1
26.0,43.4,0.21,0.068,1
25.0,42.4,0.217,0.076,1
30.0,44.8,0.207,0.057999999999999996,1
25.0,43.5,0.309,0.067,1
26.0,45.1,0.21899999999999997,0.055,1
28.0,45.1,0.22699999999999998,0.055999999999999994,1
27.0,43.3,0.213,0.069,1
26.0,42.5,0.21100000000000002,0.075,1
26.0,40.1,0.27399999999999997,0.098,1
75.0,48.6,0.20800000000000002,0.037000000000000005,1
27.0,43.0,0.226,0.071,1
25.0,42.5,0.267,0.075,1
25.0,43.6,0.203,0.066,1
25.0,38.9,0.213,0.114,1
30.0,42.5,0.237,0.075,1
29.0,44.3,0.207,0.061,1
33.0,45.1,0.207,0.055,1
32.0,44.0,0.221,0.063,1
27.0,40.4,0.263,0.096,1
27.0,37.9,0.213,0.128,1
25.0,37.7,0.203,0.13,1
25.0,37.7,0.22399999999999998,0.131,1
29.0,43.8,0.248,0.065,1
28.0,43.2,0.21600000000000005,0.069,1
26.0,43.0,0.20800000000000002,0.07,1
27.0,43.8,0.201,0.065,1
26.0,43.7,0.23800000000000002,0.065,1
26.0,43.9,0.22399999999999998,0.064,1
74.0,50.8,0.259,0.028999999999999998,1
74.0,51.5,0.254,0.027000000000000003,1
35.0,46.5,0.239,0.047,1
36.0,46.3,0.2,0.049,1
26.0,44.8,0.235,0.057999999999999996,1
30.0,42.8,0.223,0.07200000000000001,1
30.0,42.7,0.22899999999999998,0.073,1
29.0,40.7,0.23800000000000002,0.092,1
28.0,40.1,0.23399999999999999,0.099,1
28.0,42.3,0.201,0.077,1
26.0,40.5,0.315,0.095,1
26.0,38.2,0.203,0.12300000000000001,1
25.0,38.6,0.225,0.11699999999999999,1
28.0,44.8,0.21100000000000002,0.057999999999999996,1
29.0,45.0,0.22,0.055999999999999994,1
28.0,45.2,0.21100000000000002,0.055,1
31.0,45.9,0.201,0.051,1
28.0,44.4,0.242,0.06,1
27.0,45.7,0.203,0.052000000000000005,1
29.0,44.4,0.25,0.061,1
32.0,43.9,0.23600000000000002,0.064,1
31.0,44.4,0.267,0.06,1
35.0,44.3,0.207,0.061,1
29.0,46.0,0.204,0.05,1
26.0,43.9,0.212,0.064,1
29.0,44.7,0.273,0.057999999999999996,1
31.0,46.4,0.209,0.048,1
26.0,44.1,0.25,0.063,1
28.0,44.3,0.22,0.061,1
26.0,45.8,0.222,0.052000000000000005,1
26.0,41.7,0.242,0.08199999999999999,1
29.0,43.0,0.341,0.071,1
25.0,45.2,0.23,0.055,1
25.0,42.9,0.20199999999999999,0.071,1
25.0,43.8,0.21,0.064,1
25.0,43.3,0.20800000000000002,0.069,1
26.0,42.6,0.257,0.07400000000000001,1
27.0,43.1,0.23,0.07,1
25.0,44.1,0.23199999999999998,0.062,1
26.0,44.5,0.21600000000000005,0.06,1
27.0,43.7,0.265,0.065,1
26.0,42.7,0.205,0.073,1
27.0,42.7,0.214,0.07400000000000001,1
31.0,45.0,0.203,0.055999999999999994,1
27.0,43.0,0.22399999999999998,0.07,1
25.0,45.1,0.20800000000000002,0.055999999999999994,1
25.0,44.6,0.207,0.059000000000000004,1
25.0,45.1,0.22399999999999998,0.055999999999999994,1
27.0,45.1,0.24100000000000002,0.055999999999999994,1
29.0,45.9,0.242,0.051,1
30.0,46.7,0.24100000000000002,0.046,1
25.0,43.6,0.212,0.066,1
29.0,45.1,0.23199999999999998,0.055,1
29.0,46.4,0.21,0.048,1
25.0,43.2,0.215,0.07,1
27.0,43.9,0.203,0.064,1
28.0,42.8,0.276,0.07200000000000001,1
29.0,44.4,0.262,0.06,1
30.0,43.1,0.345,0.07,1
30.0,44.0,0.242,0.063,1
31.0,44.9,0.209,0.057,1
31.0,44.1,0.213,0.062,1
32.0,44.6,0.23600000000000002,0.059000000000000004,1
33.0,44.7,0.204,0.057999999999999996,1
25.0,43.3,0.242,0.068,1
30.0,43.0,0.201,0.071,1
28.0,43.8,0.20600000000000002,0.065,1
36.0,46.3,0.225,0.048,1
33.0,46.1,0.222,0.049,1
32.0,46.3,0.233,0.049,1
30.0,45.3,0.22899999999999998,0.055,1
25.0,42.9,0.21899999999999997,0.07200000000000001,1
27.0,45.5,0.221,0.053,1
26.0,43.8,0.20199999999999999,0.064,1
25.0,44.1,0.214,0.062,1
27.0,42.6,0.235,0.07400000000000001,1
25.0,45.7,0.20199999999999999,0.052000000000000005,1
26.0,43.5,0.21,0.067,1
26.0,45.2,0.201,0.055,1
29.0,45.2,0.201,0.055,1
32.0,44.9,0.20600000000000002,0.057,1
29.0,46.7,0.20600000000000002,0.046,1
25.0,43.7,0.21,0.066,1
27.0,44.8,0.21899999999999997,0.057999999999999996,1
25.0,43.1,0.207,0.07,1
29.0,45.3,0.23,0.055,1
30.0,43.7,0.223,0.066,1
30.0,45.0,0.209,0.055999999999999994,1
25.0,43.5,0.29100000000000004,0.067,1
25.0,44.1,0.20199999999999999,0.062,1
32.0,47.0,0.213,0.045,1
30.0,45.2,0.21100000000000002,0.055,1
25.0,43.9,0.205,0.064,1
26.0,42.4,0.204,0.076,1
27.0,43.5,0.204,0.067,1
26.0,43.3,0.25,0.068,1
33.0,43.1,0.304,0.07,1
27.0,43.1,0.248,0.07,1
28.0,44.0,0.21,0.063,1
26.0,42.8,0.207,0.07200000000000001,1
26.0,41.7,0.207,0.08199999999999999,1
26.0,43.3,0.212,0.068,1
34.0,45.2,0.20800000000000002,0.055,1
30.0,42.7,0.231,0.073,1
31.0,44.9,0.21100000000000002,0.057,1
33.0,45.9,0.22,0.051,1
30.0,43.8,0.244,0.065,1
30.0,42.6,0.259,0.07400000000000001,1
27.0,39.5,0.21,0.106,1
27.0,38.6,0.22,0.11800000000000001,1
27.0,38.0,0.268,0.126,1
25.0,37.8,0.228,0.129,1
25.0,37.4,0.215,0.136,1
29.0,45.3,0.21,0.054000000000000006,1
28.0,45.9,0.215,0.051,1
26.0,43.7,0.201,0.066,1
26.0,44.9,0.23800000000000002,0.057,1
74.0,50.8,0.23399999999999999,0.028999999999999998,1
74.0,51.4,0.23800000000000002,0.027000000000000003,1
28.0,41.9,0.203,0.08,1
25.0,39.5,0.223,0.105,1
29.0,45.0,0.203,0.055999999999999994,1
29.0,44.9,0.242,0.057,1
29.0,45.3,0.20199999999999999,0.054000000000000006,1
33.0,43.5,0.237,0.067,1
30.0,39.9,0.223,0.10099999999999999,1
35.0,43.7,0.355,0.065,1
30.0,44.9,0.212,0.057,1
33.0,43.9,0.245,0.064,1
32.0,44.1,0.22899999999999998,0.062,1
31.0,44.0,0.204,0.063,1
27.0,43.7,0.214,0.065,1
26.0,44.5,0.22899999999999998,0.059000000000000004,1
28.0,44.5,0.26899999999999996,0.059000000000000004,1
54.0,48.8,0.201,0.036000000000000004,1
28.0,44.6,0.31,0.059000000000000004,1
29.0,45.2,0.252,0.055,1
26.0,42.3,0.21100000000000002,0.077,1
26.0,43.6,0.249,0.066,1
28.0,43.8,0.21,0.065,1
27.0,43.8,0.21100000000000002,0.065,1
26.0,45.9,0.237,0.051,1
25.0,44.9,0.20199999999999999,0.057,1
26.0,42.0,0.298,0.079,1
29.0,42.8,0.301,0.073,1
25.0,45.5,0.2,0.053,1
25.0,43.0,0.226,0.07,1
26.0,42.7,0.244,0.07400000000000001,1
25.0,43.7,0.205,0.065,1
27.0,43.9,0.27,0.064,1
25.0,46.0,0.20199999999999999,0.05,1
30.0,45.1,0.201,0.055999999999999994,1
25.0,44.9,0.21,0.057,1
26.0,44.8,0.203,0.057,1
27.0,45.0,0.22699999999999998,0.057,1
29.0,45.9,0.21100000000000002,0.051,1
30.0,46.4,0.201,0.048,1
25.0,43.6,0.20199999999999999,0.066,1
25.0,43.5,0.21600000000000005,0.067,1
25.0,44.2,0.204,0.062,1
26.0,43.8,0.21899999999999997,0.064,1
26.0,43.0,0.214,0.071,1
29.0,45.1,0.235,0.055,1
27.0,45.2,0.24100000000000002,0.055,1
28.0,43.0,0.275,0.071,1
29.0,43.7,0.226,0.065,1
30.0,43.5,0.384,0.067,1
30.0,44.1,0.247,0.062,1
31.0,44.7,0.264,0.057999999999999996,1
31.0,44.3,0.203,0.061,1
25.0,43.4,0.247,0.068,1
25.0,43.7,0.24600000000000002,0.065,1
36.0,46.6,0.22699999999999998,0.047,1
33.0,46.4,0.212,0.048,1
32.0,46.8,0.201,0.046,1
32.0,46.4,0.21600000000000005,0.048,1
30.0,45.4,0.251,0.054000000000000006,1
25.0,44.8,0.22399999999999998,0.057999999999999996,1
26.0,43.6,0.21600000000000005,0.066,1
25.0,43.0,0.21100000000000002,0.071,1
26.0,43.4,0.20199999999999999,0.068,1
27.0,42.7,0.244,0.073,1
29.0,45.4,0.21,0.054000000000000006,1
25.0,46.1,0.223,0.049,1
26.0,44.8,0.23399999999999999,0.057999999999999996,1
26.0,43.6,0.22,0.066,1
27.0,43.5,0.215,0.067,1
25.0,43.9,0.20199999999999999,0.064,1
28.0,45.0,0.247,0.055999999999999994,1
25.0,43.6,0.22399999999999998,0.066,1
26.0,43.9,0.2,0.064,1
32.0,44.4,0.201,0.06,1
29.0,45.3,0.201,0.054000000000000006,1
27.0,44.6,0.20800000000000002,0.059000000000000004,1
25.0,43.1,0.247,0.07,1
25.0,45.1,0.204,0.055999999999999994,1
30.0,43.8,0.201,0.065,1
25.0,43.9,0.287,0.064,1
25.0,44.1,0.217,0.063,1
32.0,46.8,0.209,0.046,1
29.0,44.4,0.221,0.06,1
28.0,46.0,0.203,0.05,1
30.0,45.4,0.222,0.054000000000000006,1
26.0,45.3,0.20199999999999999,0.054000000000000006,1
26.0,45.7,0.253,0.052000000000000005,1
28.0,45.0,0.201,0.055999999999999994,1
30.0,41.8,0.242,0.081,1
30.0,43.9,0.223,0.064,1
27.0,42.5,0.223,0.075,1
26.0,41.4,0.284,0.085,1
25.0,39.0,0.23,0.113,1
25.0,38.1,0.21100000000000002,0.125,1
26.0,43.2,0.212,0.069,1
27.0,42.8,0.2,0.073,1
25.0,42.4,0.22699999999999998,0.076,1
25.0,39.1,0.24,0.111,1
33.0,45.9,0.21100000000000002,0.051,1
30.0,43.3,0.23199999999999998,0.069,1
28.0,41.2,0.22699999999999998,0.087,1
27.0,38.0,0.215,0.127,1
25.0,38.3,0.223,0.122,1
28.0,43.1,0.25,0.07,1
26.0,44.2,0.281,0.062,1
74.0,51.1,0.209,0.027999999999999997,1
74.0,50.9,0.22899999999999998,0.027999999999999997,1
74.0,51.6,0.248,0.026000000000000002,1
28.0,44.5,0.21600000000000005,0.06,1
35.0,46.3,0.223,0.048,1
30.0,41.9,0.303,0.08,1
28.0,40.8,0.22399999999999998,0.091,1
27.0,40.3,0.21899999999999997,0.09699999999999999,1
27.0,40.7,0.21899999999999997,0.09300000000000001,1
26.0,39.4,0.384,0.10800000000000001,1
26.0,35.4,0.284,0.171,1
26.0,36.1,0.33799999999999997,0.157,1
25.0,38.4,0.228,0.12,1
29.0,45.1,0.22,0.055,1
28.0,46.1,0.21600000000000005,0.049,1
28.0,44.4,0.209,0.061,1
26.0,43.8,0.20600000000000002,0.065,1
29.0,45.3,0.201,0.055,1
33.0,43.3,0.21899999999999997,0.069,1
37.0,44.2,0.21600000000000005,0.062,1
32.0,43.7,0.21600000000000005,0.065,1
32.0,44.7,0.2,0.057999999999999996,1
31.0,43.8,0.23199999999999998,0.065,1
29.0,45.6,0.203,0.052000000000000005,1
27.0,41.8,0.201,0.081,1
29.0,45.4,0.215,0.054000000000000006,1
26.0,42.9,0.267,0.07200000000000001,1
26.0,43.7,0.21600000000000003,0.065,1
26.0,44.9,0.22399999999999998,0.057,1
26.0,42.1,0.287,0.079,1
29.0,42.9,0.28800000000000003,0.07200000000000001,1
25.0,43.9,0.231,0.064,1
25.0,45.5,0.243,0.053,1
25.0,44.4,0.201,0.06,1
25.0,42.9,0.22399999999999998,0.07200000000000001,1
26.0,43.2,0.24100000000000002,0.069,1
25.0,43.9,0.226,0.064,1
27.0,44.2,0.282,0.062,1
25.0,45.4,0.247,0.054000000000000006,1
25.0,45.2,0.2,0.055,1
30.0,45.1,0.203,0.055999999999999994,1
25.0,45.3,0.21,0.055,1
25.0,45.0,0.20600000000000002,0.055999999999999994,1
25.0,41.3,0.21899999999999997,0.086,1
27.0,44.8,0.24100000000000002,0.057,1
29.0,45.9,0.22699999999999998,0.051,1
30.0,46.2,0.225,0.049,1
25.0,43.5,0.222,0.067,1
25.0,43.9,0.212,0.064,1
26.0,44.5,0.222,0.059000000000000004,1
29.0,45.6,0.20800000000000002,0.052000000000000005,1
27.0,45.1,0.243,0.055999999999999994,1
28.0,43.0,0.24,0.071,1
29.0,43.3,0.2,0.068,1
29.0,44.8,0.201,0.057,1
30.0,43.7,0.384,0.065,1
30.0,44.1,0.231,0.062,1
31.0,44.4,0.321,0.061,1
33.0,44.9,0.217,0.057,1
25.0,44.1,0.20800000000000002,0.062,1
30.0,45.0,0.221,0.055999999999999994,1
25.0,42.8,0.285,0.073,1
36.0,46.6,0.22899999999999998,0.047,1
32.0,46.3,0.218,0.049,1
30.0,45.0,0.248,0.055999999999999994,1
29.0,45.2,0.203,0.055,1
25.0,44.4,0.242,0.06,1
26.0,43.3,0.21899999999999997,0.068,1
27.0,42.6,0.239,0.07400000000000001,1
27.0,44.3,0.205,0.061,1
29.0,45.6,0.22899999999999998,0.052000000000000005,1
25.0,46.9,0.245,0.045,1
26.0,44.7,0.249,0.057999999999999996,1
26.0,44.1,0.217,0.062,1
28.0,44.7,0.239,0.057999999999999996,1
25.0,41.4,0.21100000000000002,0.086,1
25.0,43.2,0.228,0.069,1
32.0,45.0,0.21,0.055999999999999994,1
26.0,43.6,0.214,0.066,1
29.0,45.4,0.2,0.054000000000000006,1
25.0,44.6,0.21600000000000005,0.059000000000000004,1
30.0,43.8,0.32899999999999996,0.065,1
30.0,44.0,0.221,0.063,1
25.0,44.4,0.231,0.06,1
25.0,43.9,0.225,0.064,1
32.0,46.8,0.204,0.046,1
29.0,44.3,0.22699999999999998,0.061,1
30.0,44.8,0.21100000000000002,0.057999999999999996,1
30.0,43.8,0.22,0.065,1
28.0,46.2,0.233,0.049,1
30.0,45.4,0.24,0.054000000000000006,1
26.0,44.1,0.221,0.062,1
25.0,41.7,0.217,0.08199999999999999,1
25.0,44.5,0.213,0.059000000000000004,1
26.0,42.1,0.23399999999999999,0.079,1
25.0,40.2,0.221,0.098,1
26.0,42.5,0.235,0.075,1
26.0,42.8,0.298,0.07200000000000001,1
54.0,48.0,0.331,0.04,1
60.0,47.9,0.221,0.04,1
41.0,45.7,0.37799999999999995,0.052000000000000005,1
28.0,44.0,0.201,0.063,1
33.0,45.5,0.23,0.053,1
32.0,45.1,0.254,0.055999999999999994,1
26.0,42.8,0.22899999999999998,0.07200000000000001,1
27.0,39.6,0.222,0.105,1
26.0,40.1,0.20600000000000002,0.099,1
25.0,39.8,0.20199999999999999,0.10300000000000001,1
25.0,41.5,0.221,0.084,1
28.0,43.3,0.20600000000000002,0.069,1
26.0,45.3,0.23,0.054000000000000006,1
26.0,43.3,0.205,0.068,1
74.0,50.8,0.235,0.028999999999999998,1
74.0,51.2,0.21,0.027000000000000003,1
74.0,51.6,0.243,0.026000000000000002,1
28.0,42.0,0.20199999999999999,0.079,1
25.0,39.0,0.22699999999999998,0.113,1
28.0,44.8,0.201,0.057999999999999996,1
26.0,43.8,0.204,0.065,1
27.0,44.9,0.203,0.057,1
27.0,43.7,0.249,0.066,1
33.0,44.0,0.21899999999999997,0.063,1
33.0,43.3,0.21,0.069,1
29.0,46.0,0.235,0.05,1
32.0,43.6,0.212,0.066,1
32.0,44.0,0.22899999999999998,0.063,1
78.0,50.1,0.287,0.031,1
78.0,50.1,0.207,0.031,1
26.0,43.8,0.20199999999999999,0.065,1
26.0,42.8,0.28800000000000003,0.073,1
26.0,43.7,0.207,0.065,1
25.0,42.6,0.245,0.07400000000000001,1
26.0,42.3,0.271,0.077,1
29.0,43.0,0.293,0.071,1
25.0,45.0,0.24,0.055999999999999994,1
26.0,43.6,0.23199999999999998,0.066,1
25.0,44.2,0.23,0.062,1
27.0,44.1,0.276,0.062,1
27.0,44.3,0.20600000000000002,0.061,1
25.0,44.9,0.254,0.057,1
25.0,45.3,0.205,0.054000000000000006,1
30.0,46.4,0.213,0.048,1
30.0,45.7,0.203,0.052000000000000005,1
25.0,43.9,0.223,0.064,1
26.0,44.1,0.201,0.062,1
26.0,44.6,0.21600000000000005,0.059000000000000004,1
27.0,44.8,0.255,0.057,1
29.0,46.3,0.239,0.049,1
29.0,46.6,0.23199999999999998,0.047,1
27.0,44.5,0.22399999999999998,0.06,1
27.0,44.8,0.263,0.057,1
26.0,45.4,0.20199999999999999,0.054000000000000006,1
25.0,43.3,0.22399999999999998,0.068,1
25.0,43.2,0.21899999999999997,0.069,1
28.0,43.4,0.265,0.067,1
29.0,43.3,0.25,0.069,1
29.0,44.2,0.23399999999999999,0.061,1
30.0,43.6,0.341,0.066,1
30.0,43.6,0.247,0.066,1
31.0,44.1,0.24100000000000002,0.062,1
31.0,44.4,0.23399999999999999,0.061,1
33.0,44.9,0.23600000000000002,0.057,1
36.0,46.9,0.20600000000000002,0.045,1
32.0,45.8,0.20800000000000002,0.052000000000000005,1
30.0,45.0,0.217,0.055999999999999994,1
25.0,43.8,0.231,0.065,1
26.0,43.1,0.239,0.07,1
25.0,45.4,0.24100000000000002,0.054000000000000006,1
25.0,44.0,0.205,0.063,1
26.0,44.2,0.22899999999999998,0.062,1
28.0,44.3,0.209,0.061,1
54.0,48.4,0.272,0.038,1
54.0,47.3,0.306,0.043,1
26.0,44.1,0.304,0.062,1
53.0,49.6,0.223,0.033,1
27.0,42.3,0.23,0.077,1
35.0,47.1,0.2,0.044000000000000004,1
26.0,44.1,0.225,0.062,1
28.0,44.5,0.228,0.059000000000000004,1
25.0,41.7,0.209,0.08199999999999999,1
25.0,43.1,0.222,0.07,1
25.0,41.9,0.201,0.08,1
32.0,45.2,0.209,0.055,1
29.0,45.7,0.214,0.052000000000000005,1
25.0,45.2,0.22,0.055,1
25.0,43.3,0.207,0.068,1
30.0,44.3,0.215,0.061,1
80.0,51.4,0.292,0.027000000000000003,1
80.0,51.5,0.36,0.027000000000000003,1
25.0,43.4,0.213,0.067,1
30.0,44.4,0.21100000000000002,0.061,1
30.0,44.2,0.214,0.062,1
28.0,46.1,0.251,0.05,1
30.0,45.2,0.22899999999999998,0.055,1
25.0,44.4,0.204,0.06,1
26.0,44.6,0.243,0.059000000000000004,1
25.0,44.4,0.21600000000000005,0.06,1
26.0,42.1,0.314,0.079,1
26.0,42.1,0.231,0.078,1
26.0,43.3,0.24,0.069,1
27.0,43.5,0.20600000000000002,0.066,1
34.0,46.0,0.203,0.05,1
33.0,45.3,0.223,0.055,1
32.0,45.4,0.213,0.054000000000000006,1
28.0,44.3,0.203,0.061,1
27.0,41.2,0.266,0.087,1
25.0,43.2,0.209,0.069,1
28.0,43.7,0.205,0.065,1
26.0,45.4,0.205,0.054000000000000006,1
26.0,44.9,0.212,0.057,1
74.0,50.7,0.226,0.028999999999999998,1
74.0,51.3,0.217,0.027000000000000003,1
75.0,51.4,0.201,0.027000000000000003,1
26.0,40.5,0.213,0.094,1
26.0,39.5,0.213,0.106,1
25.0,39.3,0.217,0.109,1
25.0,41.4,0.21600000000000005,0.085,1
25.0,40.7,0.205,0.092,1
32.0,45.0,0.242,0.055999999999999994,1
26.0,44.9,0.201,0.057,1
26.0,43.9,0.217,0.064,1
27.0,44.4,0.21899999999999997,0.06,1
27.0,44.4,0.22399999999999998,0.06,1
29.0,44.9,0.215,0.057,1
32.0,44.1,0.2,0.062,1
32.0,44.5,0.21,0.059000000000000004,1
26.0,44.3,0.23,0.061,1
26.0,43.0,0.275,0.071,1
26.0,43.2,0.231,0.07,1
29.0,44.8,0.214,0.057999999999999996,1
25.0,42.5,0.21100000000000002,0.075,1
28.0,43.1,0.271,0.07,1
29.0,42.6,0.309,0.07400000000000001,1
25.0,44.4,0.221,0.06,1
29.0,44.8,0.203,0.057999999999999996,1
25.0,45.1,0.248,0.055999999999999994,1
25.0,44.6,0.201,0.059000000000000004,1
29.0,44.9,0.21,0.057,1
26.0,42.9,0.207,0.07200000000000001,1
27.0,42.7,0.221,0.07400000000000001,1
25.0,44.9,0.201,0.057,1
26.0,43.3,0.23800000000000002,0.068,1
27.0,44.1,0.27,0.063,1
27.0,44.6,0.203,0.059000000000000004,1
26.0,44.5,0.22,0.06,1
27.0,45.9,0.20199999999999999,0.051,1
25.0,44.7,0.311,0.057999999999999996,1
27.0,43.2,0.24,0.069,1
30.0,46.4,0.20199999999999999,0.048,1
26.0,44.6,0.212,0.059000000000000004,1
26.0,45.2,0.221,0.055,1
27.0,45.2,0.25,0.055,1
27.0,45.3,0.244,0.054000000000000006,1
25.0,43.2,0.242,0.069,1
25.0,43.4,0.20600000000000002,0.068,1
28.0,43.4,0.313,0.068,1
29.0,43.6,0.217,0.066,1
29.0,44.6,0.235,0.059000000000000004,1
29.0,44.1,0.221,0.063,1
30.0,43.8,0.321,0.064,1
30.0,44.3,0.239,0.061,1
31.0,44.6,0.214,0.059000000000000004,1
31.0,44.1,0.247,0.062,1
31.0,44.3,0.22399999999999998,0.061,1
32.0,44.9,0.21899999999999997,0.057,1
33.0,45.3,0.27899999999999997,0.055,1
26.0,44.2,0.203,0.062,1
36.0,46.9,0.21,0.045,1
32.0,45.8,0.201,0.052000000000000005,1
25.0,43.6,0.212,0.066,1
26.0,42.9,0.213,0.07200000000000001,1
25.0,44.6,0.204,0.059000000000000004,1
35.0,46.9,0.267,0.045,1
39.0,45.7,0.23800000000000002,0.052000000000000005,1
60.0,49.2,0.37,0.035,1
27.0,41.9,0.226,0.08,1
29.0,45.3,0.21100000000000002,0.054000000000000006,1
35.0,47.1,0.21899999999999997,0.044000000000000004,1
28.0,45.2,0.20199999999999999,0.055,1
26.0,43.6,0.201,0.066,1
28.0,44.7,0.22699999999999998,0.057999999999999996,1
26.0,43.7,0.213,0.066,1
26.0,45.0,0.217,0.055999999999999994,1
25.0,43.3,0.24,0.068,1
79.0,52.3,0.23199999999999998,0.024,1
79.0,51.8,0.366,0.026000000000000002,1
79.0,52.1,0.205,0.025,1
79.0,51.9,0.20800000000000002,0.025,1
32.0,44.9,0.20199999999999999,0.057,1
25.0,42.4,0.21,0.076,1
29.0,45.4,0.204,0.053,1
25.0,43.8,0.21600000000000005,0.064,1
26.0,43.7,0.209,0.065,1
25.0,44.8,0.204,0.057,1
69.0,50.2,0.214,0.031,1
30.0,43.7,0.21600000000000005,0.065,1
26.0,43.4,0.22899999999999998,0.067,1
30.0,45.2,0.20600000000000002,0.055,1
25.0,43.0,0.2,0.071,1
27.0,45.8,0.275,0.051,1
26.0,44.6,0.242,0.059000000000000004,1
26.0,41.4,0.374,0.085,1
26.0,43.4,0.212,0.068,1
26.0,42.3,0.2,0.077,1
25.0,44.2,0.221,0.062,1
31.0,45.0,0.213,0.055999999999999994,1
29.0,42.2,0.204,0.078,1
28.0,41.3,0.205,0.086,1
26.0,43.4,0.204,0.068,1
26.0,41.1,0.214,0.08800000000000001,1
25.0,42.9,0.21899999999999997,0.07200000000000001,1
26.0,39.7,0.26,0.10300000000000001,1
25.0,39.4,0.209,0.10800000000000001,1
25.0,41.5,0.22399999999999998,0.085,1
29.0,44.6,0.261,0.059000000000000004,1
26.0,43.7,0.22899999999999998,0.065,1
26.0,45.8,0.207,0.051,1
25.0,45.4,0.20800000000000002,0.054000000000000006,1
74.0,50.9,0.237,0.027999999999999997,1
74.0,51.7,0.22,0.026000000000000002,1
75.0,51.4,0.233,0.027000000000000003,1
26.0,40.9,0.256,0.09,1
26.0,39.6,0.205,0.10400000000000001,1
28.0,45.6,0.205,0.052000000000000005,1
33.0,43.8,0.21899999999999997,0.065,1
29.0,44.9,0.28600000000000003,0.057,1
33.0,44.0,0.213,0.063,1
32.0,44.1,0.251,0.063,1
32.0,44.4,0.22399999999999998,0.06,1
28.0,45.0,0.235,0.055999999999999994,1
79.0,52.1,0.20600000000000002,0.025,1
26.0,43.3,0.271,0.068,1
29.0,43.5,0.259,0.067,1
25.0,43.3,0.214,0.068,1
28.0,42.7,0.23600000000000002,0.07400000000000001,1
29.0,42.5,0.314,0.075,1
25.0,44.0,0.203,0.063,1
